timestamp,E1_ip,E1_state,E1_voltage,E1_current,E1_power_kW,E1_flow_NLh,E1_temp_C,E2_ip,E2_state,E2_voltage,E2_current,E2_power_kW,E2_flow_NLh,E2_temp_C,E3_ip,E3_state,E3_voltage,E3_current,E3_power_kW,E3_flow_NLh,E3_temp_C,E4_ip,E4_state,E4_voltage,E4_current,E4_power_kW,E4_flow_NLh,E4_temp_C,E5_ip,E5_state,E5_voltage,E5_current,E5_power_kW,E5_flow_NLh,E5_temp_C,E6_ip,E6_state,E6_voltage,E6_current,E6_power_kW,E6_flow_NLh,E6_temp_C,E7_ip,E7_state,E7_voltage,E7_current,E7_power_kW,E7_flow_NLh,E7_temp_C,E8_ip,E8_state,E8_voltage,E8_current,E8_power_kW,E8_flow_NLh,E8_temp_C,total_flow_NLh
2025-10-15 18:56:26,10.1.10.53,Idle,0.15346287190914154,0.3359377086162567,5.1553965546827116e-05,nan,19.309223175048828,10.1.10.54,Idle,0.10391749441623688,0.16677691042423248,1.7331038657767417e-05,nan,19.158946990966797,10.1.10.55,Idle,0.11528881639242172,0.07475978881120682,8.618967565791447e-06,nan,19.31500244140625,10.1.10.56,Idle,0.10513234883546829,0.3524957299232483,3.705870404130396e-05,nan,19.47002601623535,10.1.10.57,Idle,0.10493399947881699,0.20565739274024963,2.1580452742620216e-05,nan,19.129634857177734,10.1.10.58,Idle,4.7050557136535645,0.24964214861392975,0.0011745802177047225,nan,22.72283935546875,10.1.10.59,Idle,0.09688213467597961,0.2630589008331299,2.5485707858230457e-05,nan,18.83052635192871,10.1.10.60,Idle,0.11437751352787018,0.39155346155166626,4.47849113455101e-05,nan,19.213855743408203,0.0
2025-10-15 18:56:35,10.1.10.53,Idle,0.15345081686973572,0.34577661752700806,5.3059704413973564e-05,nan,19.310667037963867,10.1.10.54,Idle,0.10403463244438171,0.16723206639289856,1.739792656009964e-05,nan,19.162248611450195,10.1.10.55,Idle,0.11464628577232361,0.07609925419092178,8.724496843033114e-06,nan,19.31314468383789,10.1.10.56,Idle,0.10519598424434662,0.34733137488365173,3.6537865839827874e-05,nan,19.461563110351562,10.1.10.57,Idle,0.10500490665435791,0.2053726315498352,2.1565134005250287e-05,nan,19.130460739135742,10.1.10.58,Idle,4.616288185119629,0.2542089521884918,0.0011735017825393755,nan,22.713550567626953,10.1.10.59,Idle,0.09721828252077103,0.2662539482116699,2.5884751559512864e-05,nan,18.822683334350586,10.1.10.60,Idle,0.11413300037384033,0.3975520730018616,4.537381089654247e-05,nan,19.228511810302734,0.0
2025-10-15 18:56:44,10.1.10.53,Idle,0.15318766236305237,0.3340893089771271,5.117836026269362e-05,nan,19.309429168701172,10.1.10.54,Idle,0.10402010381221771,0.16488449275493622,1.7151302053393323e-05,nan,19.1610107421875,10.1.10.55,Idle,0.1147962287068367,0.07566297054290771,8.685823671082282e-06,nan,19.318098068237305,10.1.10.56,Idle,0.1049841046333313,0.3454889953136444,3.627085283367215e-05,nan,19.451860427856445,10.1.10.57,Idle,0.10504933446645737,0.20478621125221252,2.151265519995227e-05,nan,19.134794235229492,10.1.10.58,Idle,4.5372700691223145,0.2509990632534027,0.0011388505370774028,nan,22.70302391052246,10.1.10.59,Idle,0.09754501283168793,0.2666553258895874,2.601089718553773e-05,nan,18.81731605529785,10.1.10.60,Idle,0.11465467512607574,0.3982242941856384,4.565827707716519e-05,nan,19.255346298217773,0.0
2025-10-15 18:56:54,10.1.10.53,Idle,0.15308146178722382,0.3334474563598633,5.104462404879939e-05,nan,19.310667037963867,10.1.10.54,Idle,0.10384735465049744,0.16443705558776855,1.7076353229306563e-05,nan,19.161836624145508,10.1.10.55,Idle,0.11508931964635849,0.0754619762301445,8.684867503497008e-06,nan,19.332136154174805,10.1.10.56,Idle,0.10543452948331833,0.3496735095977783,3.686766195722235e-05,nan,19.441333770751953,10.1.10.57,Idle,0.10520844161510468,0.20695540308952332,2.177345544287457e-05,nan,19.144908905029297,10.1.10.58,Idle,4.460399150848389,0.24887335300445557,0.0011100744924098648,nan,22.694353103637695,10.1.10.59,Idle,0.09730730950832367,0.26738241314888,2.6018263233360538e-05,nan,18.814838409423828,10.1.10.60,Idle,0.11454695463180542,0.38876017928123474,4.4531294618780135e-05,nan,19.286516189575195,0.0
2025-10-15 18:57:03,10.1.10.53,Idle,0.15336939692497253,0.3320047855377197,5.091937373412492e-05,nan,19.311492919921875,10.1.10.54,Idle,0.10401520878076553,0.16644898056983948,1.731322546531744e-05,nan,19.163280487060547,10.1.10.55,Idle,0.11478649079799652,0.07615243643522263,8.741270944116698e-06,nan,19.351539611816406,10.1.10.56,Idle,0.10537384450435638,0.3521929383277893,3.711192391888485e-05,nan,19.432043075561523,10.1.10.57,Idle,0.10489524900913239,0.2074074149131775,2.175605243365819e-05,nan,19.157501220703125,10.1.10.58,Idle,4.387606620788574,0.2473897784948349,0.0010854490300393565,nan,22.6871280670166,10.1.10.59,Idle,0.09769800305366516,0.26215630769729614,2.5612147749948023e-05,nan,18.81153678894043,10.1.10.60,Idle,0.11439353227615356,0.3938063681125641,4.504890148123941e-05,nan,19.313556671142578,0.0
2025-10-15 18:57:12,10.1.10.53,Idle,0.15329520404338837,0.33595314621925354,5.150000609869876e-05,nan,19.31169891357422,10.1.10.54,Idle,0.10398334264755249,0.16197596490383148,1.6842802259263046e-05,nan,19.16390037536621,10.1.10.55,Idle,0.11458172649145126,0.0717337504029274,8.21937696887426e-06,nan,19.370737075805664,10.1.10.56,Idle,0.10489966720342636,0.3494425117969513,3.665640319422958e-05,nan,19.425851821899414,10.1.10.57,Idle,0.10498533397912979,0.20342904329299927,2.135706605117038e-05,nan,19.171125411987305,10.1.10.58,Idle,4.318492889404297,0.25002098083496094,0.0010797138279376667,nan,22.67845916748047,10.1.10.59,Idle,0.0968359187245369,0.26307520270347595,2.5475128947434865e-05,nan,18.809059143066406,10.1.10.60,Idle,0.1148567795753479,0.3944393992424011,4.5304039134617115e-05,nan,19.329038619995117,0.0
2025-10-15 18:57:21,10.1.10.53,Idle,0.15336744487285614,0.3242938816547394,4.973612401728777e-05,nan,19.314176559448242,10.1.10.54,Idle,0.10420834273099899,0.16785763204097748,1.7492165649740098e-05,nan,19.165964126586914,10.1.10.55,Idle,0.11511411517858505,0.07102927565574646,8.176472218887065e-06,nan,19.386425018310547,10.1.10.56,Idle,0.10487050563097,0.3443261981010437,3.610966249684599e-05,nan,19.42048454284668,10.1.10.57,Idle,0.10521826148033142,0.2011660933494568,2.1166346611019905e-05,nan,19.181859970092773,10.1.10.58,Idle,4.247744083404541,0.24364811182022095,0.0010349548254170316,nan,22.669788360595703,10.1.10.59,Idle,0.09740174561738968,0.26273927092552185,2.5591263630386106e-05,nan,18.8102970123291,10.1.10.60,Idle,0.11485031992197037,0.40108928084373474,4.606523222217596e-05,nan,19.33812141418457,0.0
2025-10-15 18:57:31,10.1.10.53,Idle,0.1537143439054489,0.3343692123889923,5.139734410455565e-05,nan,19.315828323364258,10.1.10.54,Idle,0.10453421622514725,0.16594263911247253,1.734668371795478e-05,nan,19.166584014892578,10.1.10.55,Idle,0.11490251123905182,0.07708564400672913,8.857334076852741e-06,nan,19.39736557006836,10.1.10.56,Idle,0.10491735488176346,0.3458881080150604,3.628966537799783e-05,nan,19.415117263793945,10.1.10.57,Idle,0.10490910708904266,0.19967736303806305,2.0947973862217805e-05,nan,19.1917667388916,10.1.10.58,Idle,4.181046009063721,0.24787040054798126,0.001036357548976163,nan,22.659467697143555,10.1.10.59,Idle,0.09718017280101776,0.2642248272895813,2.5677414374320584e-05,nan,18.81112289428711,10.1.10.60,Idle,0.11510368436574936,0.39343875646591187,4.528625044150525e-05,nan,19.343074798583984,0.0
2025-10-15 18:57:40,10.1.10.53,Idle,0.15312737226486206,0.33946865797042847,5.198194356129093e-05,nan,19.31644630432129,10.1.10.54,Idle,0.10417946428060532,0.16394387185573578,1.707958474201876e-05,nan,19.168235778808594,10.1.10.55,Idle,0.11490020900964737,0.07354525476694107,8.450365144389294e-06,nan,19.40211296081543,10.1.10.56,Idle,0.10534496605396271,0.34627437591552734,3.647826237617835e-05,nan,19.410369873046875,10.1.10.57,Idle,0.10469081252813339,0.2024211883544922,2.119163868174212e-05,nan,19.198165893554688,10.1.10.58,Idle,4.117861270904541,0.24921157956123352,0.0010262187117361491,nan,22.65265655517578,10.1.10.59,Idle,0.09708695113658905,0.2662733793258667,2.585167056758486e-05,nan,18.810091018676758,10.1.10.60,Idle,0.11489368230104446,0.3937475085258484,4.5239101151396624e-05,nan,19.340805053710938,0.0
2025-10-15 18:57:49,10.1.10.53,Idle,0.15336978435516357,0.34028521180152893,5.218946955325165e-05,nan,19.31686019897461,10.1.10.54,Idle,0.1043822392821312,0.16762834787368774,1.7497422318219602e-05,nan,19.171125411987305,10.1.10.55,Idle,0.11486084759235382,0.07305749505758286,8.391445805288167e-06,nan,19.40582847595215,10.1.10.56,Idle,0.10536135733127594,0.34891873598098755,3.6762551621269954e-05,nan,19.403764724731445,10.1.10.57,Idle,0.10452139377593994,0.2016129493713379,2.1072866471570252e-05,nan,19.203533172607422,10.1.10.58,Idle,4.056169033050537,0.2527688145637512,0.0010252730381543813,nan,22.643367767333984,10.1.10.59,Idle,0.09724161773920059,0.2629282474517822,2.556756813154415e-05,nan,18.809885025024414,10.1.10.60,Idle,0.11514486372470856,0.3889825642108917,4.4789344347350826e-05,nan,19.339153289794922,0.0
