timestamp,E1_ip,E1_state,E1_voltage,E1_current,E1_power_kW,E1_flow_NLh,E1_temp_C,E2_ip,E2_state,E2_voltage,E2_current,E2_power_kW,E2_flow_NLh,E2_temp_C,E3_ip,E3_state,E3_voltage,E3_current,E3_power_kW,E3_flow_NLh,E3_temp_C,E4_ip,E4_state,E4_voltage,E4_current,E4_power_kW,E4_flow_NLh,E4_temp_C,E5_ip,E5_state,E5_voltage,E5_current,E5_power_kW,E5_flow_NLh,E5_temp_C,E6_ip,E6_state,E6_voltage,E6_current,E6_power_kW,E6_flow_NLh,E6_temp_C,E7_ip,E7_state,E7_voltage,E7_current,E7_power_kW,E7_flow_NLh,E7_temp_C,E8_ip,E8_state,E8_voltage,E8_current,E8_power_kW,E8_flow_NLh,E8_temp_C,total_flow_NLh,timestamp,mode
2025-10-15 18:16:30,10.1.10.53,Steady,0.18457812070846558,0.32213443517684937,5.9458968660425884e-05,0.0,19.354223251342773,10.1.10.54,Steady,0.11015491932630539,0.16332316398620605,1.7990849953017475e-05,0.0,19.168853759765625,10.1.10.55,Steady,0.10904420912265778,0.06872601062059402,7.494173474278054e-06,0.0,19.493350982666016,10.1.10.56,Steady,0.0987899899482727,0.3451962471008301,3.4101933781272463e-05,0.0,19.67438507080078,10.1.10.57,Steady,0.1041983962059021,0.20781312882900238,2.1653794734512565e-05,0.0,19.117042541503906,10.1.10.58,Steady,0.14801445603370667,0.2234245091676712,3.3070057189050764e-05,0.0,19.13417625427246,10.1.10.59,Steady,0.09300865232944489,0.2646528482437134,2.4615004750296877e-05,0.0,18.91763687133789,10.1.10.60,Steady,0.23379236459732056,0.39208126068115234,9.166560504894505e-05,0.0,19.362272262573242,0.0,2025-10-15 18:16:30,charge
2025-10-15 18:16:39,10.1.10.53,Steady,0.1778099536895752,0.3277064561843872,5.826946979792069e-05,0.0,19.330896377563477,10.1.10.54,Steady,0.11184322834014893,0.1622578650712967,1.8147443453154112e-05,0.0,19.155231475830078,10.1.10.55,Steady,0.11333669722080231,0.06936443597078323,7.861536077512388e-06,0.0,19.469820022583008,10.1.10.56,Steady,0.10016141831874847,0.3475649952888489,3.4812602886080236e-05,0.0,19.643627166748047,10.1.10.57,Steady,0.108143150806427,0.2031940072774887,2.1974040171971686e-05,0.0,19.10362434387207,10.1.10.58,Steady,0.152300164103508,0.22154949605464935,3.374202460617259e-05,0.0,19.118488311767578,10.1.10.59,Steady,0.09459192305803299,0.26076167821884155,2.4665948602560216e-05,0.0,18.91144561767578,10.1.10.60,Steady,0.2121770679950714,0.3947344720363617,8.375360291325773e-05,0.0,19.380231857299805,0.0,2025-10-15 18:16:39,charge
2025-10-15 18:16:48,10.1.10.53,Steady,0.183768630027771,0.3247464895248413,5.967821748630797e-05,0.0,19.2885799407959,10.1.10.54,Steady,0.11698411405086517,0.16307955980300903,1.9077717823360096e-05,0.0,19.108991622924805,10.1.10.55,Steady,0.1169125884771347,0.07103928178548813,8.305386317097985e-06,0.0,19.320575714111328,10.1.10.56,Steady,0.10069070011377335,0.34751781821250916,3.499181241782856e-05,0.0,19.609773635864258,10.1.10.57,Steady,0.1103200763463974,0.20428532361984253,2.2536772498189527e-05,0.0,19.08050537109375,10.1.10.58,Steady,0.15763990581035614,0.2216676026582718,3.494366000425742e-05,0.0,19.042936325073242,10.1.10.59,Steady,0.09587375074625015,0.26682743430137634,2.5581746928471593e-05,0.0,18.85633087158203,10.1.10.60,Steady,0.20108452439308167,0.38776692748069763,7.797392818782267e-05,0.0,19.302204132080078,0.0,2025-10-15 18:16:48,charge
