Time (s),Vessel Temp (C),Vessel Pressure (barG)
184.00007915496826,28.425,34.528867187500005
186.000079870224,28.537499999999998,34.528867187500005
188.0000810623169,28.650000000000002,34.53866122159091
190.0000820159912,28.800000000000004,34.53376420454545
192.00008249282837,28.949999999999996,34.53866122159091
194.0000832080841,29.099999999999998,34.543558238636365
196.00008344650269,29.287499999999998,34.55824928977273
198.00008487701416,29.4,34.543558238636365
200.0000855922699,29.625,34.53866122159091
202.00008606910706,29.812500000000004,34.53866122159091
204.0000867843628,30.0,34.543558238636365
206.00008749961853,30.1875,34.543558238636365
208.0000879764557,30.45,34.543558238636365
210.00008845329285,30.6375,34.553352272727274
212.00008893013,30.825000000000003,34.54845525568182
214.0000901222229,31.0125,34.553352272727274
216.00009107589722,31.2375,34.55824928977273
218.00009179115295,31.3875,34.55824928977273
220.0000922679901,31.612499999999997,34.56314630681818
222.00009274482727,31.8,34.55824928977273
224.0000936985016,32.1,34.56314630681818
226.0000946521759,32.324999999999996,34.57783735795455
228.00009560585022,32.5875,34.57783735795455
230.00009655952454,32.85,34.57783735795455
232.00009727478027,33.1125,34.57294034090909
234.0000982284546,33.45,34.60232244318181
236.00009894371033,33.7125,34.59742542613636
238.00009965896606,33.975,34.58763139204546
240.0001003742218,34.3125,34.58763139204546
242.00010108947754,34.612500000000004,34.59742542613636
244.00010228157043,34.9125,34.62191051136364
246.0001027584076,35.2875,34.61701349431818
248.0001039505005,35.625,34.60721946022727
250.00010442733765,36.0,34.61211647727273
252.00010514259338,36.3,34.62191051136364
254.00010585784912,36.6375,34.63170454545455
256.0001063346863,37.012499999999996,34.61211647727273
258.00010681152344,37.3875,34.61211647727273
260.0001075267792,37.725,34.62680752840909
262.0001084804535,38.0625,34.64149857954546
264.0001094341278,38.4375,34.64149857954546
266.0001103878021,38.737500000000004,34.665983664772725
268.00011110305786,39.15,34.665983664772725
270.0001120567322,39.525,34.656189630681816
272.0001127719879,39.9375,34.670880681818176
274.00011348724365,40.387499999999996,34.670880681818176
276.0001142024994,40.800000000000004,34.68067471590909
278.0001149177551,41.2125,34.670880681818176
280.00011587142944,41.6625,34.67577769886364
282.0001163482666,42.075,34.68067471590909
284.0001173019409,42.4875,34.68067471590909
286.0001177787781,42.975,34.69046875
288.00011825561523,43.5,34.68067471590909
290.00011920928955,43.949999999999996,34.69046875
292.0001196861267,44.4375,34.69046875
294.000120639801,44.925,34.68557173295455
296.00012159347534,45.487500000000004,34.69046875
298.00012254714966,45.975,34.68067471590909
300.0001232624054,46.4625,34.670880681818176
302.0001242160797,47.025,34.68557173295455
304.000125169754,47.550000000000004,34.68067471590909
306.0001266002655,48.075,34.69046875
308.0001275539398,48.5625,34.69536576704546
310.00012826919556,49.1625,34.70026278409091
312.0001287460327,49.65,34.69046875
314.0001299381256,50.25000000000001,34.70515980113637
316.00013041496277,50.81250000000001,34.714953835227284
318.0001308917999,51.4125,34.70515980113637
320.00013160705566,51.9375,34.70026278409091
322.00013279914856,52.5375,34.70515980113637
324.0001337528229,53.1375,34.710056818181826
326.0001347064972,53.737500000000004,34.714953835227284
328.00013542175293,54.225,34.710056818181826
330.00013637542725,54.862500000000004,34.710056818181826
332.000137090683,55.462500000000006,34.724747869318186
334.0001380443573,56.1,34.73454190340909
336.0001389980316,56.7,34.724747869318186
338.0001401901245,57.3375,34.73454190340909
340.0001411437988,57.93749999999999,34.749232954545455
342.00014185905457,58.6125,34.749232954545455
344.0001425743103,59.25,34.73454190340909
346.00014305114746,59.925000000000004,34.739438920454546
348.0001440048218,60.637499999999996,34.744335937500004
350.00014448165894,61.35,34.754129971590906
352.0001447200775,62.025,34.73454190340909
354.00014543533325,62.662499999999994,34.749232954545455
356.000146150589,63.375,34.739438920454546
358.0001471042633,64.125,34.744335937500004
360.00014758110046,64.8375,34.749232954545455
362.0001480579376,65.58749999999999,34.759026988636364
364.00014877319336,66.225,34.759026988636364
366.0001494884491,66.8625,34.759026988636364
368.000150680542,67.4625,34.763924005681815
370.00015115737915,68.21249999999999,34.76882102272727
372.0001518726349,68.8875,34.78351207386363
374.0001525878906,69.5625,34.78840909090909
376.00015354156494,70.3125,34.78351207386363
378.00015449523926,71.0625,34.798203125
380.0001554489136,71.69999999999999,34.78840909090909
382.00015592575073,72.26249999999999,34.79330610795454
384.0001571178436,72.89999999999999,34.79330610795454
386.0001573562622,73.7625,34.798203125
388.0001583099365,74.6625,34.798203125
390.0001587867737,75.41250000000001,34.78351207386363
392.000159740448,76.275,34.798203125
394.0001606941223,77.0625,34.78351207386363
396.00016164779663,77.8125,34.81289417613637
398.0001621246338,78.5625,34.79330610795454
400.00016260147095,79.275,34.81289417613637
402.0001630783081,80.10000000000001,34.80310014204545
404.000164270401,80.8125,34.82268821022728
406.00016474723816,81.60000000000001,34.81289417613637
408.0001657009125,82.4625,34.79330610795454
410.0001664161682,83.175,34.78351207386363
412.00016736984253,84.0,34.78351207386363
414.00016832351685,84.78750000000001,34.754129971590906
416.0001690387726,85.6125,34.739438920454546
418.00016951560974,86.4375,34.72964488636364
420.0001702308655,87.1875,34.70515980113637
422.0001711845398,88.05,34.69046875
424.00017189979553,88.8375,34.69046875
426.00017285346985,89.58749999999999,34.661086647727274
428.00017380714417,90.41250000000001,34.656189630681816
430.0001745223999,91.2,34.6366015625
432.00017499923706,91.7625,34.62191051136364
434.0001759529114,92.8125,34.60232244318181
436.0001766681671,93.4875,34.60721946022727
438.00017738342285,94.3125,34.5925284090909
440.0001780986786,95.21249999999999,34.57294034090909
442.0001788139343,96.0,34.553352272727274
444.00017952919006,96.89999999999999,34.55824928977273
446.0001802444458,97.72500000000001,34.54845525568182
448.00018095970154,98.4375,34.53866122159091
450.00018191337585,99.3,34.50927911931819
452.000182390213,100.125,34.49458806818182
454.00018334388733,100.91250000000001,34.48969105113636
456.00018405914307,101.77499999999999,34.48479403409091
458.0001850128174,102.6,34.475
460.0001857280731,103.42500000000001,34.460308948863634
462.00018644332886,104.25,34.460308948863634
464.0001873970032,105.075,34.43092684659091
466.00018787384033,105.89999999999999,34.43092684659091
468.00018882751465,106.6125,34.43092684659091
470.0001895427704,107.2875,34.43092684659091
472.0001902580261,108.11250000000001,34.426029829545456
474.00019121170044,109.16250000000001,34.40154474431819
476.00019216537476,110.1375,34.39664772727273
478.0001931190491,110.9625,34.38195667613637
480.0001940727234,111.89999999999999,34.39175071022728
482.0001947879791,112.80000000000001,34.37705965909091
484.0001962184906,113.7,34.34767755681819
486.00019693374634,114.63749999999999,34.34767755681819
488.0001976490021,115.575,34.72964488636364
490.0001986026764,116.58749999999999,34.710056818181826
492.00019907951355,117.63749999999999,34.69046875
494.0001997947693,118.5,34.69536576704546
496.0002007484436,119.475,34.69046875
498.00020241737366,120.41250000000001,41.1006640625
500.000203371048,121.3875,47.56962357954545
502.00020384788513,122.2125,54.322610085227275
504.00020480155945,123.075,56.986587357954555
506.00020575523376,123.86250000000001,57.760316051136364
508.0002067089081,124.875,57.92191761363638
510.000207901001,125.77499999999999,57.88763849431819
512.0002086162567,126.675,57.85825639204547
514.000209569931,127.64999999999999,57.86315340909091
516.0002100467682,128.5875,57.838668323863644
518.0002110004425,129.45,57.83377130681818
520.0002117156982,130.2,57.843565340909095
522.0002126693726,130.7625,57.838668323863644
524.0002133846283,132.3375,57.82887428977273
526.0002138614655,133.20000000000002,57.853359375000004
528.0002148151398,134.1375,57.843565340909095
530.0002152919769,135.1125,57.853359375000004
532.0002160072327,136.0125,57.843565340909095
534.0002167224884,136.875,57.82887428977273
536.0002174377441,137.7375,57.82397727272728
538.0002183914185,138.7875,57.819080255681826
540.0002191066742,139.725,57.843565340909095
542.0002200603485,140.5875,57.82397727272728
544.0002210140228,141.4875,57.80438920454545
546.0002219676971,142.5,57.75541903409091
548.00022315979,143.4375,57.71134588068182
550.0002241134644,144.375,57.652581676136364
552.0002248287201,145.275,57.6280965909091
554.000226020813,146.2125,57.57912642045454
556.0002272129059,147.15,57.525259232954554
558.0002279281616,147.97500000000002,57.49098011363637
560.0002284049988,148.79999999999998,57.442009943181816
562.0002291202545,149.70000000000002,57.40283380681818
564.0002300739288,150.525,57.33917258522727
566.000230550766,151.38750000000002,57.299996448863645
568.0002312660217,152.325,57.25592329545456
570.0002319812775,153.1125,57.211850142045456
572.0002324581146,154.0875,57.17267400568182
574.0002334117889,154.7625,57.11390980113636
576.0002338886261,155.51250000000002,57.074733664772715
578.0002348423004,156.45,57.040454545454544
580.0002357959747,157.20000000000002,56.991484375000006
582.0002365112305,158.02499999999998,56.93761718750001
584.000237941742,158.6625,56.88864701704546
586.0002388954163,159.5625,56.824985795454545
588.0002398490906,160.125,56.78091264204544
590.0002405643463,160.95,56.75642755681818
592.0002410411835,161.6625,56.7123544034091
594.0002417564392,162.4125,56.64869318181819
596.000242471695,163.05,56.614414062499996
598.0002431869507,163.8,56.57034090909091
600.0002439022064,164.54999999999998,56.53116477272727
602.0002448558807,165.225,56.4528125
604.0002460479736,165.8625,56.413636363636364
606.0002465248108,166.57500000000002,56.359769176136375
608.0002474784851,167.25,56.32549005681818
610.0002481937408,167.85,56.28631392045455
612.0002489089966,168.6375,56.23244673295455
614.0002498626709,169.2,56.17368252840909
616.0002510547638,169.725,56.129609374999994
618.0002517700195,170.325,56.08063920454546
620.0002524852753,170.88750000000002,56.03166903409091
622.0002534389496,171.3375,55.977801846590914
624.0002546310425,172.05,55.91903764204545
626.0002558231354,172.425,55.87986150568181
628.0002567768097,172.9875,55.82599431818182
630.0002579689026,173.6625,55.7966122159091
632.0002589225769,174.075,55.73784801136364
634.0002596378326,174.6,55.69867187500002
636.0002603530884,175.2,55.659495738636366
638.0002615451813,175.6875,55.61542258522728
640.000262260437,176.325,55.55665838068182
642.0002629756927,176.92499999999998,55.502791193181814
644.0002636909485,177.375,55.45382102272728
646.0002646446228,178.04999999999998,55.39015980113637
648.0002655982971,178.425,55.35098366477273
650.0002663135529,179.0625,55.31670454545454
652.0002670288086,179.4,53.12284090909092
654.0002682209015,179.73749999999998,50.72330255681818
656.0002689361572,180.29999999999998,48.514747869318185
658.0002701282501,180.7125,46.467794744318184
660.0002708435059,181.2,44.56775213068182
662.0002717971802,181.6875,42.79992897727273
664.0002727508545,182.025,41.14473721590909
666.0002737045288,182.51250000000002,39.611970880681824
668.0002746582031,183.07500000000002,38.162453835227275
670.0002756118774,183.525,36.830465198863635
672.0002763271332,183.975,35.52785866477273
674.0002770423889,184.6125,34.35257457386364
676.0002777576447,184.98749999999998,33.37317116477273
678.000278711319,185.3625,54.924943181818186
680.0002794265747,185.625,54.91514914772727
682.0002801418304,186.0375,54.87597301136364
684.0002810955048,186.375,54.822105823863645
686.0002815723419,186.675,54.79272372159091
688.0002827644348,187.0125,54.74375355113637
690.0002834796906,187.3875,54.689886363636354
692.0002841949463,187.725,54.63112215909091
694.0002853870392,188.1,54.582151988636355
696.0002858638763,188.3625,54.52828480113637
698.0002863407135,188.85,54.489108664772736
700.0002870559692,189.1875,54.42055042613636
702.0002875328064,189.525,54.37647727272727
704.0002882480621,189.67499999999998,54.36178622159091
706.0002889633179,190.05,54.39606534090908
708.0002899169922,190.27499999999998,54.43524147727273
710.0002913475037,190.76250000000002,54.454829545454544
712.0002918243408,190.98749999999998,54.49400568181819
714.0002927780151,191.32500000000002,54.52338778409091
716.0002932548523,191.6625,54.56256392045455
718.0002942085266,191.925,54.59684303977272
720.0002946853638,192.3,54.62622514204544
722.0002954006195,192.4875,54.660504261363634
724.000296831131,192.6375,54.6849893465909
726.0002973079681,192.8625,54.72416548295455
728.0002980232239,193.05,54.748650568181816
730.0002989768982,193.3125,54.79762073863636
732.0002999305725,193.6125,54.81720880681818
734.0003006458282,193.8375,54.85638494318182
736.0003015995026,194.025,54.87107599431819
738.0003027915955,194.475,54.890664062499994
740.0003035068512,194.7,54.93473721590909
742.0003042221069,195.0,54.97391335227273
744.0003046989441,195.375,56.57523792613636
746.0003054141998,195.8625,56.68786931818183
748.0003063678741,195.825,56.66828125000001
750.0003073215485,196.275,56.66828125000001
752.0003077983856,196.425,56.69276633522728
754.0003085136414,196.4625,56.7123544034091
756.0003092288971,196.7625,57.192262073863645
758.00031042099,197.1,57.27551136363637
760.0003111362457,197.2875,57.35386363636364
762.0003116130829,197.6625,57.55464133522728
764.0003125667572,197.775,59.55752130681818
766.0003135204315,198.0,59.572212357954555
768.0003144741058,198.1875,59.59669744318182
770.0003151893616,198.3375,59.606491477272726
772.0003159046173,198.48749999999998,59.606491477272726
774.0003170967102,198.6,59.61628551136364
776.0003180503845,198.7875,59.64077059659092
778.0003190040588,199.125,59.650564630681814
780.000319480896,199.3125,59.67504971590909
782.0003204345703,199.5,59.70443181818183
784.000321149826,199.725,59.70932883522728
786.0003218650818,199.9125,59.74360795454547
788.000322341919,200.2875,59.77788707386364
790.0003228187561,200.6625,59.807269176136366
792.0003237724304,200.85000000000002,59.836651278409086
794.0003244876862,200.9625,59.861136363636355
796.0003254413605,200.775,59.890518465909096
798.0003261566162,200.70000000000002,59.92479758522727
800.0003273487091,200.85000000000002,59.9541796875
802.0003280639648,201.03750000000002,59.993355823863645
804.0003290176392,201.11249999999998,59.9982528409091
806.0003294944763,201.18749999999997,60.022737926136365
808.0003306865692,201.2625,60.04722301136364
810.0003316402435,201.45,60.08639914772726
812.0003318786621,201.7125,60.091296164772714
814.000333070755,201.82500000000002,60.115781250000005
816.0003335475922,202.12500000000003,60.145163352272725
818.0003347396851,202.42499999999998,60.19413352272727
820.0003356933594,202.61249999999998,60.223515625000005
822.0003361701965,202.725,60.238206676136365
824.0003368854523,202.875,60.257794744318176
826.000337600708,202.61249999999998,60.28227982954545
828.0003380775452,202.7625,60.31166193181819
830.0003390312195,202.6875,60.33614701704546
832.0003399848938,202.95000000000002,60.370426136363655
834.0003411769867,203.175,60.39491122159091
836.0003418922424,203.32500000000002,60.40470525568181
838.0003428459167,203.58749999999998,60.41449928977273
840.0003435611725,203.8875,60.4291903409091
842.0003445148468,204.225,60.44388139204545
844.0003454685211,204.525,60.48305752840909
846.0003457069397,204.825,60.51243963068181
848.0003464221954,205.04999999999998,60.5369247159091
850.0003471374512,205.1625,60.55651278409091
852.0003473758698,204.975,60.58099786931819
854.0003483295441,204.9375,60.61037997159091
856.0003490447998,204.9375,60.620174005681825
858.0003502368927,205.2375,60.654453125
860.0003509521484,205.2375,60.654453125
862.0003519058228,205.53750000000002,60.68873224431819
864.0003526210785,205.83749999999998,60.69852627840908
866.0003533363342,206.0625,60.7083203125
868.0003542900085,206.2875,60.742599431818185
870.0003552436829,206.2875,60.757290482954545
872.00035572052,206.5875,60.78177556818181
874.0003564357758,206.775,60.77687855113636
876.0003569126129,206.96249999999998,60.82095170454545
878.0003576278687,207.0375,60.84543678977272
880.000358581543,207.29999999999998,60.855230823863636
882.0003590583801,207.4125,60.860127840909094
884.0003597736359,207.6,60.88950994318182
886.000360250473,207.8625,60.89930397727274
888.0003609657288,207.97500000000002,60.93848011363637
890.0003619194031,207.97500000000002,60.948274147727275
892.0003623962402,208.35,60.98255326704546
894.0003633499146,208.27499999999998,60.98255326704546
896.0003640651703,208.575,61.011935369318174
898.0003652572632,208.575,61.02172940340909
900.0003659725189,208.575,61.04621448863636
902.0003669261932,208.7625,61.075596590909086
904.0003681182861,208.8375,61.085390624999995
906.0003690719604,209.2125,61.10008167613637
908.0003697872162,209.475,61.11966974431817
910.0003702640533,209.58749999999998,61.144154829545464
912.0003707408905,209.8125,61.16374289772728
914.000372171402,210.07500000000002,61.18822798295456
916.0003726482391,210.3375,61.207816051136376
918.0003736019135,210.6375,61.227404119318194
920.0003745555878,210.7875,61.24209517045455
922.0003750324249,211.1625,61.26168323863637
924.0003759860992,211.35000000000002,61.281271306818184
926.000376701355,211.50000000000003,61.29106534090911
928.0003774166107,211.57500000000002,61.325344460227264
930.0003778934479,211.50000000000003,61.33513849431818
932.0003788471222,211.6125,61.359623579545456
934.0003800392151,211.79999999999998,61.37431463068182
936.0003809928894,211.725,61.39879971590909
938.0003819465637,212.1375,61.41838778409091
940.000382900238,212.2125,61.42328480113637
942.0003831386566,212.4375,61.44776988636363
944.0003838539124,212.66250000000002,61.45266690340909
946.0003845691681,212.77500000000003,61.47225497159091
948.0003852844238,212.99999999999997,61.49184303977273
950.0003855228424,213.2625,61.50653409090909
952.0003862380981,213.29999999999998,61.50653409090909
954.0003871917725,213.375,61.53101917613637
956.0003876686096,213.63750000000002,61.555504261363645
958.0003881454468,213.9,61.56529829545456
960.0003895759583,213.8625,61.58978338068183
962.000390291214,214.08749999999998,61.6044744318182
964.0003912448883,214.12499999999997,61.60937144886365
966.0003921985626,214.35,61.6240625
968.0003933906555,214.6125,61.65344460227273
970.0003943443298,215.17499999999998,61.65834161931818
972.0003950595856,215.2875,61.673032670454546
974.0003957748413,215.39999999999998,61.702414772727266
976.000396490097,215.625,61.702414772727266
978.0003974437714,215.85,61.72200284090909
980.0003981590271,216.1125,61.72689985795454
982.0003988742828,216.45,61.7415909090909
984.0003995895386,216.67499999999998,61.75628196022728
986.0004007816315,216.7125,61.780767045454546
988.0004014968872,216.825,61.780767045454546
990.000402212143,216.9375,61.80035511363637
992.0004026889801,217.16250000000002,61.805252130681815
994.0004036426544,217.425,61.82973721590909
996.0004041194916,217.575,61.834634232954556
998.0004048347473,217.61249999999998,61.85422230113637
1000.0004053115845,217.83749999999998,61.85911931818183
1002.0004060268402,217.95,61.8836044034091
1004.0004072189331,218.025,61.89829545454547
1006.0004076957703,217.98749999999998,61.922780539772745
1008.000408411026,218.1,61.922780539772745
1010.0004088878632,217.98749999999998,61.96195667613637
1012.0004096031189,217.98749999999998,61.96685369318182
1014.0004107952118,218.4375,61.981544744318185
1016.0004115104675,218.51250000000002,61.99133877840909
1018.0004122257233,218.66250000000002,61.99623579545454
1020.0004127025604,218.77499999999998,62.010926846590905
1022.0004134178162,218.8875,62.02561789772728
1024.0004143714905,219.0,62.03051491477273
1026.0004150867462,219.3375,62.040308948863625
1028.000415802002,219.375,62.05989701704545
1030.0004165172577,219.60000000000002,62.064794034090916
1032.000417470932,219.60000000000002,62.08438210227274
1034.0004181861877,219.78750000000002,62.099073153409094
1036.0004189014435,220.0125,62.11866122159091
1038.0004196166992,220.08749999999998,62.12845525568183
1040.0004208087921,220.1625,62.14314630681818
1042.0004212856293,220.2,62.14804332386365
1044.0004222393036,220.4625,62.157837357954556
1046.0004227161407,220.72500000000002,62.157837357954556
1048.000423192978,220.6125,62.19211647727274
1050.000423669815,220.8375,62.187219460227276
1052.0004243850708,221.02499999999998,62.206807528409094
1054.0004253387451,221.17499999999998,62.21170454545456
1056.0004262924194,221.2875,62.236189630681814
1058.0004270076752,221.7375,62.24598366477272
1060.0004279613495,222.15000000000003,62.24598366477272
1062.0004284381866,222.29999999999998,62.26067471590909
1064.0004291534424,222.37499999999997,62.270468750000006
1066.0004298686981,222.5625,62.28515980113636
1068.0004305839539,222.6,62.28515980113636
1070.0004315376282,222.67499999999998,62.3145419034091
1072.0004324913025,222.52499999999998,62.3145419034091
1074.0004332065582,222.9375,62.334129971590905
1076.000433921814,222.9,62.35861505681819
1078.0004346370697,223.20000000000002,62.343924005681814
1080.0004353523254,223.20000000000002,62.383100142045464
1082.0004358291626,223.42499999999998,62.36840909090909
1084.0004365444183,223.5375,62.392894176136366
1086.000437259674,223.725,62.378203125000006
1088.0004382133484,224.0625,62.39779119318181
1090.0004386901855,223.9875,62.4222762784091
1092.0004394054413,224.2125,62.43696732954545
1094.000440120697,224.4,62.4222762784091
1096.0004410743713,224.54999999999998,62.44676136363638
1098.0004420280457,224.73749999999998,62.44186434659092
1100.00044298172,224.7,62.46634943181819
1102.0004436969757,225.15,62.46634943181819
1104.00044465065,225.1875,62.48593750000001
1106.0004456043243,225.1125,62.48593750000001
1108.0004467964172,225.1875,62.505525568181824
1110.000447511673,225.26250000000002,62.510422585227275
1112.0004479885101,225.41250000000002,62.520216619318184
1114.0004489421844,225.71249999999998,62.5300106534091
1116.000449180603,225.675,62.53490767045455
1118.0004498958588,225.74999999999997,62.53980468749999
1120.000450372696,225.825,62.53980468749999
1122.000450849533,226.0875,62.54959872159091
1124.0004515647888,226.3125,62.56918678977273
1126.000452041626,226.425,62.57408380681818
1128.0004525184631,226.53750000000002,62.588774857954554
1130.000453710556,226.72500000000002,62.588774857954554
1132.0004544258118,226.76250000000002,62.588774857954554
1134.0004556179047,226.83750000000003,62.61815696022727
1136.0004560947418,227.4375,62.62305397727272
1138.0004570484161,227.475,62.647539062499995
1140.0004580020905,227.475,62.64264204545454
1142.0004584789276,227.7375,62.66223011363636
1144.000459909439,227.85000000000002,62.67692116477273
1146.0004606246948,227.925,62.68671519886364
1148.0004618167877,228.29999999999998,62.701406250000005
1150.0004625320435,228.48749999999998,62.696509232954554
1152.0004634857178,228.4125,62.706303267045456
1154.0004642009735,228.525,62.71609730113638
1156.000464439392,228.7125,62.73078835227272
1158.0004651546478,228.9,62.72099431818183
1160.0004661083221,229.46249999999998,62.711200284090914
1162.0004668235779,229.7625,62.73568536931818
1164.0004677772522,229.95000000000002,62.75037642045454
1166.000468492508,229.95000000000002,62.75037642045454
1168.0004694461823,230.28750000000002,62.76017045454546
1170.0004699230194,230.25000000000003,62.76996448863636
1172.0004708766937,230.3625,62.76996448863636
1174.0004713535309,230.475,62.779758522727285
1176.000471830368,230.58749999999998,62.79444957386364
1178.000473022461,230.6625,62.7993465909091
1180.000473499298,230.54999999999998,62.7993465909091
1182.0004742145538,230.925,62.804243607954554
1184.0004756450653,230.85,62.81403764204546
1186.000476360321,231.41250000000002,62.804243607954554
1188.0004770755768,231.15,62.82872869318183
1190.0004777908325,231.45000000000002,62.82872869318183
1192.0004782676697,231.4875,62.84831676136363
1194.000479221344,231.71249999999998,62.85321377840908
1196.000480413437,232.2,62.867904829545445
1198.000480890274,232.2375,62.872801846590896
1200.0004813671112,232.5,62.87769886363637
1202.000482082367,232.68750000000003,62.87769886363637
1204.0004827976227,232.9125,62.89728693181817
1206.000483751297,233.51250000000002,62.89728693181817
1208.0004844665527,233.325,62.91197798295455
1210.00048494339,233.625,62.92177201704546
1212.0004858970642,233.775,62.92177201704546
1214.000487089157,233.92499999999998,62.926669034090914
1216.0004878044128,233.99999999999997,62.936463068181816
1218.0004885196686,234.225,62.936463068181816
1220.0004892349243,234.4125,62.95605113636364
1222.0004897117615,234.4125,62.96094815340909
1224.0004909038544,234.525,62.95605113636364
1226.00049161911,234.675,62.96094815340909
1228.0004925727844,234.82500000000002,62.95115411931819
1230.0004930496216,235.08750000000003,62.96584517045456
1232.0004937648773,235.23749999999998,62.970742187499994
1234.0004947185516,235.27499999999998,62.97563920454545
1236.0004954338074,235.4625,62.98543323863637
1238.000496149063,235.91250000000002,63.00012428977272
1240.000497341156,235.6875,63.009918323863644
1242.0004982948303,235.875,63.014815340909095
1244.0004992485046,236.06250000000003,63.00502130681817
1246.0004997253418,234.14999999999998,63.019712357954546
1248.0005009174347,236.21250000000003,63.014815340909095
1250.000501871109,236.25000000000003,63.019712357954546
1252.0005025863647,236.58749999999998,63.014815340909095
1254.000503540039,236.85,63.02950639204546
1256.0005042552948,237.07500000000002,63.04419744318182
1258.000504732132,237.22500000000002,63.03440340909091
1260.0005054473877,237.56249999999997,63.039300426136364
1262.000506401062,237.52499999999998,63.04419744318182
1264.0005071163177,237.86249999999998,63.04909446022729
1266.000507593155,238.0125,63.06378551136364
1268.0005085468292,238.125,63.06378551136364
1270.0005095005035,238.425,63.078476562500015
1272.0005099773407,238.53750000000002,63.06868252840909
1274.0005106925964,238.7625,63.083373579545466
1276.0005116462708,238.725,63.078476562500015
