timestamp,mass_flow_gps,volumetric_flow_slpm,fc_power_kw,fc_voltage_v,fc_current_a
1759957217.1885617,0.07498,20.06,5.4,47.900000000000006,112.73486430062628
1759957222.6934383,0.07489,20.05,5.4,47.800000000000004,112.97071129707112
1759957228.197988,0.07495,20.05,5.4,47.900000000000006,112.73486430062628
1759957233.7025938,0.07477,20.0,5.4,47.900000000000006,112.73486430062628
1759957239.2069452,0.07474,19.98,5.4,47.800000000000004,112.97071129707112
1759957244.7112956,0.07484,20.02,5.4,47.800000000000004,112.97071129707112
1759957250.2170823,0.07482,20.02,5.4,47.800000000000004,112.97071129707112
1759957255.7218492,0.1453,88.36,5.4,47.800000000000004,112.97071129707112
1759957261.2268653,0.16483,83.12,5.4,47.800000000000004,112.97071129707112
1759957266.7311158,0.16365,84.87,5.4,47.800000000000004,112.97071129707112
1759957272.2356582,0.1569,82.04,5.4,47.800000000000004,112.97071129707112
1759957277.7396972,0.10573,42.85,5.4,47.800000000000004,112.97071129707112
1759957283.2432115,0.07179,19.27,5.4,47.800000000000004,112.97071129707112
1759957288.747416,0.0757,20.34,5.4,47.800000000000004,112.97071129707112
1759957294.2514956,0.07563,20.3,5.4,47.800000000000004,112.97071129707112
1759957299.755175,0.0756,20.31,4.800000000000001,47.300000000000004,101.47991543340382
1759957305.2590091,0.07558,20.3,5.4,47.800000000000004,112.97071129707112
1759957310.7630596,0.07556,20.3,5.4,47.800000000000004,112.97071129707112
1759957316.266876,0.07564,20.33,5.4,47.800000000000004,112.97071129707112
1759957321.7708073,0.07559,20.32,5.4,47.800000000000004,112.97071129707112
1759957327.2749236,0.07568,20.34,5.4,47.800000000000004,112.97071129707112
1759957332.7786825,0.07562,20.32,5.4,47.800000000000004,112.97071129707112
1759957338.2826056,0.07604,20.45,5.4,47.800000000000004,112.97071129707112
1759957343.7865484,0.07888,21.27,5.4,47.800000000000004,112.97071129707112
1759957349.2906256,0.16287,85.89,5.4,47.800000000000004,112.97071129707112
1759957354.7946796,0.1576,82.19,5.4,47.7,113.20754716981132
1759957360.2985067,0.15566,85.92,5.4,47.800000000000004,112.97071129707112
1759957365.8021905,0.14616,71.61,5.4,47.800000000000004,112.97071129707112
1759957371.3060448,0.07751,24.19,5.300000000000001,47.7,111.11111111111113
1759957376.809763,0.07193,19.16,5.4,47.800000000000004,112.97071129707112
1759957382.3134162,0.07571,20.52,5.4,47.800000000000004,112.97071129707112
1759957387.8173306,0.07562,20.53,5.4,47.800000000000004,112.97071129707112
1759957393.3210232,0.07593,20.65,5.4,47.800000000000004,112.97071129707112
1759957398.8250015,0.07542,20.49,5.4,47.800000000000004,112.97071129707112
1759957404.32885,0.07575,20.57,5.4,47.800000000000004,112.97071129707112
1759957409.8328345,0.07524,20.44,5.4,47.800000000000004,112.97071129707112
1759957415.3367586,0.07627,20.77,5.4,47.800000000000004,112.97071129707112
1759957420.8407578,0.07572,20.62,5.4,47.800000000000004,112.97071129707112
1759957426.3446398,0.07558,20.55,5.4,47.7,113.20754716981132
1759957431.848887,0.07557,20.54,5.4,47.800000000000004,112.97071129707112
1759957437.353152,0.07555,20.54,5.4,47.800000000000004,112.97071129707112
1759957442.8581815,0.07556,20.54,5.4,47.800000000000004,112.97071129707112
1759957448.3629313,0.07557,20.55,5.4,47.800000000000004,112.97071129707112
1759957453.8668327,0.07556,20.54,5.4,47.800000000000004,112.97071129707112
1759957459.3715568,0.07576,20.6,5.4,47.800000000000004,112.97071129707112
1759957464.8761618,0.15299,56.93,5.4,47.800000000000004,112.97071129707112
1759957470.3802872,0.15031,72.14,5.4,47.800000000000004,112.97071129707112
1759957475.884727,0.14766,76.66,5.4,47.800000000000004,112.97071129707112
1759957481.3897128,0.13091,60.48,5.4,47.800000000000004,112.97071129707112
1759957486.8934355,0.07815,22.8,5.4,47.800000000000004,112.97071129707112
1759957492.3973203,0.07542,20.32,5.4,47.7,113.20754716981132
1759957497.90153,0.07553,20.41,5.0,47.400000000000006,105.48523206751054
1759957503.4058588,-1.0,-1.0,5.4,47.7,113.20754716981132
1759957508.910474,0.07563,20.8,5.4,47.7,113.20754716981132
1759957514.4148433,0.07561,20.81,5.4,47.7,113.20754716981132
1759957519.9204865,0.07584,20.91,5.4,47.800000000000004,112.97071129707112
1759957525.4261918,0.07574,20.87,5.4,47.800000000000004,112.97071129707112
1759957530.9311619,0.07573,20.87,5.4,47.7,113.20754716981132
1759957536.4361472,0.07571,20.86,5.4,47.7,113.20754716981132
1759957541.9398894,0.0757,20.86,5.4,47.7,113.20754716981132
1759957547.443817,0.07567,20.85,5.4,47.800000000000004,112.97071129707112
1759957552.9486659,0.12045,36.07,5.4,47.7,113.20754716981132
1759957558.4527018,0.14736,67.4,5.4,47.800000000000004,112.97071129707112
1759957563.9565847,0.14504,74.98,5.4,47.7,113.20754716981132
1759957569.4604497,0.13886,73.71,5.4,47.7,113.20754716981132
1759957574.9644468,0.12659,58.94,5.4,47.7,113.20754716981132
1759957580.4689765,0.07638,22.81,5.4,47.7,113.20754716981132
1759957585.9729626,0.07538,20.61,5.4,47.7,113.20754716981132
1759957591.4767973,0.07579,20.71,5.4,47.6,113.4453781512605
1759957596.9821954,0.07569,20.69,5.4,47.7,113.20754716981132
1759957602.4860423,0.07598,20.78,5.4,47.7,113.20754716981132
1759957607.9896734,-1.0,-1.0,5.4,47.800000000000004,112.97071129707112
1759957613.4937665,0.07563,20.69,5.4,47.7,113.20754716981132
1759957618.9974983,0.07571,21.39,5.4,47.800000000000004,112.97071129707112
1759957624.5012884,0.07532,21.28,5.0,47.2,105.9322033898305
1759957630.0054302,0.07556,21.37,5.4,47.7,113.20754716981132
1759957635.510638,0.07552,21.34,5.4,47.7,113.20754716981132
1759957641.0190566,0.07539,21.29,5.4,47.7,113.20754716981132
1759957646.5229151,0.11181,34.77,5.4,47.7,113.20754716981132
1759957652.026822,0.14255,57.56,5.4,47.7,113.20754716981132
1759957657.53061,0.13872,68.52,5.4,47.7,113.20754716981132
1759957663.0345442,0.13044,64.21,5.4,47.7,113.20754716981132
1759957668.5397115,0.08817,33.24,5.4,47.7,113.20754716981132
1759957674.0435448,0.07618,21.83,5.4,47.7,113.20754716981132
1759957679.5474775,0.07542,21.02,5.4,47.6,113.4453781512605
1759957685.0513248,0.07552,21.04,5.4,47.7,113.20754716981132
1759957690.5551643,0.07552,21.04,5.4,47.7,113.20754716981132
1759957696.0589128,0.07557,21.07,5.0,47.5,105.26315789473684
1759957701.5628643,0.07561,21.09,5.4,47.7,113.20754716981132
1759957707.0668666,0.07559,21.09,5.4,47.6,113.4453781512605
1759957712.570673,0.07519,20.95,5.4,47.7,113.20754716981132
1759957718.0741591,-1.0,-1.0,5.4,47.7,113.20754716981132
1759957723.5779502,-1.0,-1.0,5.4,47.7,113.20754716981132
1759957729.0817595,0.07552,21.75,5.4,47.6,113.4453781512605
1759957734.585579,0.0805,23.3,5.4,47.6,113.4453781512605
1759957740.0897665,0.13757,61.26,5.4,47.7,113.20754716981132
1759957745.5946805,0.13442,68.82,5.4,47.7,113.20754716981132
1759957751.0988634,0.13211,72.81,5.4,47.5,113.6842105263158
1759957756.6044455,0.12537,63.01,5.4,47.7,113.20754716981132
1759957762.109206,0.08635,34.46,5.4,47.7,113.20754716981132
1759957767.6130981,0.0736,21.6,5.4,47.7,113.20754716981132
1759957773.1173904,0.07521,21.52,5.4,47.7,113.20754716981132
1759957778.6210556,0.07545,21.64,5.4,47.7,113.20754716981132
1759957784.125152,0.07591,21.79,5.4,47.7,113.20754716981132
1759957789.6299193,0.07561,21.7,5.4,47.6,113.4453781512605
1759957795.1346068,0.07565,21.72,5.4,47.6,113.4453781512605
1759957800.6393464,0.07601,21.84,5.4,47.6,113.4453781512605
1759957806.1433346,0.07565,21.72,5.4,47.6,113.4453781512605
1759957811.6471307,0.07567,21.71,5.4,47.6,113.4453781512605
1759957817.1508994,0.07567,21.72,5.4,47.6,113.4453781512605
1759957822.654585,0.07571,21.75,4.5,47.0,95.74468085106383
1759957828.158202,0.07605,21.84,5.4,47.6,113.4453781512605
1759957833.6628463,0.13201,71.48,5.4,47.7,113.20754716981132
1759957839.1674187,0.13123,77.75,5.4,47.6,113.4453781512605
1759957844.6730483,0.1245,71.3,5.4,47.6,113.4453781512605
1759957850.1763976,0.12025,61.09,5.4,47.7,113.20754716981132
1759957855.6806083,0.0854,35.25,5.4,47.7,113.20754716981132
1759957861.1846623,0.06669,19.83,5.4,47.6,113.4453781512605
1759957866.688434,0.06966,20.08,5.4,47.6,113.4453781512605
1759957872.1924613,0.07445,21.94,5.4,47.7,113.20754716981132
1759957877.6962557,0.07554,22.53,5.4,47.5,113.6842105263158
1759957883.200104,0.07556,22.57,5.4,47.6,113.4453781512605
1759957888.7036922,0.0755,22.55,5.4,47.6,113.4453781512605
1759957894.2079127,0.07553,22.55,5.300000000000001,47.6,111.34453781512606
1759957899.7117865,0.07548,22.55,5.4,47.6,113.4453781512605
1759957905.215849,0.07563,22.61,5.4,47.6,113.4453781512605
1759957910.7196465,0.0756,22.6,5.4,47.6,113.4453781512605
1759957916.2236414,0.07567,22.62,5.4,47.6,113.4453781512605
1759957921.727684,0.07558,22.61,5.4,47.7,113.20754716981132
1759957927.23149,0.07558,22.59,5.4,47.7,113.20754716981132
1759957932.7354696,0.07561,22.61,5.4,47.5,113.6842105263158
1759957938.2394404,-1.0,-1.0,5.4,47.6,113.4453781512605
1759957943.7431417,0.11368,54.91,5.4,47.6,113.4453781512605
1759957949.2469838,0.07436,26.53,4.6000000000000005,46.6,98.71244635193135
1759957954.7509832,0.0702,21.28,5.5,47.6,115.54621848739495
1759957960.255236,0.07404,22.48,5.4,47.6,113.4453781512605
1759957965.7593794,0.07551,23.21,5.4,47.7,113.20754716981132
1759957971.2632709,0.07562,23.31,5.4,47.7,113.20754716981132
1759957976.7673194,0.07563,23.32,5.4,47.800000000000004,112.97071129707112
1759957982.271283,0.07559,23.32,5.4,47.800000000000004,112.97071129707112
1759957987.775033,0.07561,23.32,5.5,47.7,115.30398322851153
1759957993.2789922,0.07559,23.32,5.5,47.800000000000004,115.06276150627615
1759957998.7827697,0.07558,23.31,5.5,47.800000000000004,115.06276150627615
1759958004.2868433,0.07561,23.33,5.4,47.7,113.20754716981132
1759958009.7906544,0.07561,23.33,5.4,47.7,113.20754716981132
1759958015.2946827,0.07561,23.33,5.4,47.6,113.4453781512605
1759958020.7984028,0.07564,23.34,4.9,47.300000000000004,103.59408033826638
1759958026.3025668,0.07563,23.34,5.4,47.6,113.4453781512605
1759958031.8064916,0.07572,23.37,5.4,47.6,113.4453781512605
1759958037.3105133,0.07577,23.4,5.4,47.7,113.20754716981132
1759958042.8144536,-1.0,-1.0,5.4,47.7,113.20754716981132
1759958048.3187473,-1.0,-1.0,5.4,47.7,113.20754716981132
1759958053.822595,0.07065,21.85,5.4,47.7,113.20754716981132
1759958059.3267734,0.07468,23.65,5.4,47.7,113.20754716981132
1759958064.83069,0.07645,24.6,5.4,47.6,113.4453781512605
1759958070.3351798,0.07652,24.71,5.4,47.7,113.20754716981132
1759958075.8392963,0.07669,24.79,5.4,47.5,113.6842105263158
1759958081.3431957,0.07669,24.79,5.4,47.6,113.4453781512605
1759958086.8472915,0.07669,24.79,5.4,47.6,113.4453781512605
1759958092.3512566,0.07667,24.77,5.4,47.6,113.4453781512605
1759958097.8553503,0.0767,24.79,5.4,47.5,113.6842105263158
1759958103.3592553,0.07667,24.8,5.4,47.6,113.4453781512605
1759958108.8644702,0.07655,24.73,5.4,47.6,113.4453781512605
1759958114.3687484,0.07675,24.81,5.4,47.6,113.4453781512605
1759958119.8728807,0.07663,24.78,5.4,47.5,113.6842105263158
1759958125.3767884,0.07671,24.82,5.4,47.6,113.4453781512605
1759958130.8805833,0.07673,24.82,5.4,47.6,113.4453781512605
1759958136.385134,0.0768,24.84,5.4,47.7,113.20754716981132
1759958141.8894134,0.07668,24.81,5.4,47.7,113.20754716981132
1759958147.3941226,0.07678,24.85,4.6000000000000005,46.900000000000006,98.08102345415779
1759958152.8980389,0.07676,24.84,5.4,47.6,113.4453781512605
1759958158.4027753,-1.0,-1.0,5.4,47.7,113.20754716981132
1759958163.9072652,0.07538,25.09,5.4,47.6,113.4453781512605
1759958169.4123485,0.07546,25.14,5.5,47.7,115.30398322851153
1759958174.916849,0.07556,25.18,5.5,47.7,115.30398322851153
1759958180.4210033,0.07544,25.14,5.4,47.7,113.20754716981132
1759958185.925631,0.07542,25.13,5.4,47.6,113.4453781512605
1759958191.4303348,0.07551,25.17,5.4,47.6,113.4453781512605
1759958196.9378138,0.07547,25.13,5.4,47.7,113.20754716981132
1759958202.4418628,0.07567,25.21,5.4,47.5,113.6842105263158
1759958207.9471805,0.07539,25.12,5.4,47.7,113.20754716981132
1759958213.45226,0.07562,25.22,5.4,47.7,113.20754716981132
1759958218.9567294,0.07556,25.18,4.9,47.400000000000006,103.37552742616033
1759958224.4605207,0.07566,25.24,5.4,47.6,113.4453781512605
1759958229.9643824,0.07557,25.2,5.4,47.6,113.4453781512605
1759958235.4680977,0.07546,25.15,5.4,47.6,113.4453781512605
1759958240.9720466,0.07542,25.14,5.300000000000001,47.5,111.57894736842107
1759958246.4759634,0.07548,25.17,5.300000000000001,47.5,111.57894736842107
1759958251.9800382,0.07567,25.24,5.300000000000001,47.5,111.57894736842107
1759958257.4840693,0.07549,25.18,5.4,47.5,113.6842105263158
1759958262.9875565,-1.0,-1.0,5.4,47.6,113.4453781512605
1759958268.491544,0.07669,26.88,5.4,47.6,113.4453781512605
1759958273.9954033,0.07666,26.87,4.800000000000001,46.900000000000006,102.3454157782516
1759958279.4992945,0.07667,26.87,5.4,47.7,113.20754716981132
1759958285.0033271,0.07657,26.81,5.4,47.6,113.4453781512605
1759958290.507267,0.07676,26.89,5.4,47.7,113.20754716981132
1759958296.0110557,0.07671,26.9,5.4,47.7,113.20754716981132
1759958301.5150335,0.07685,26.95,5.5,47.7,115.30398322851153
1759958307.0191414,0.07652,26.81,5.5,47.7,115.30398322851153
1759958312.5234952,0.07674,26.91,5.5,47.6,115.54621848739495
1759958318.0290778,0.07674,26.89,5.4,47.6,113.4453781512605
1759958323.5340126,0.07667,26.87,5.4,47.7,113.20754716981132
1759958329.0391738,0.07662,26.86,5.300000000000001,47.400000000000006,111.81434599156118
1759958334.5435655,0.07662,26.86,5.300000000000001,47.5,111.57894736842107
1759958340.0483558,0.0767,26.91,5.300000000000001,47.5,111.57894736842107
1759958345.5526903,0.07662,26.86,4.3,46.7,92.07708779443254
1759958351.0571852,0.07678,26.93,5.4,47.6,113.4453781512605
1759958356.562566,0.0766,26.87,5.4,47.6,113.4453781512605
1759958362.067196,0.07663,26.88,5.4,47.7,113.20754716981132
1759958367.5719264,0.07677,26.93,5.5,47.7,115.30398322851153
1759958373.075579,-1.0,-1.0,5.5,47.7,115.30398322851153
1759958378.5795038,0.07657,27.98,5.5,47.7,115.30398322851153
1759958384.083337,0.07649,27.94,5.5,47.6,115.54621848739495
1759958389.5877657,0.07659,27.97,5.5,47.7,115.30398322851153
1759958395.091818,0.07654,27.96,5.4,47.7,113.20754716981132
1759958400.5956318,0.07654,27.96,5.300000000000001,47.300000000000004,112.05073995771671
1759958406.0994902,0.07653,27.97,5.4,47.6,113.4453781512605
1759958411.603313,0.0765,27.95,5.4,47.7,113.20754716981132
1759958417.1071086,0.07657,27.98,4.9,47.300000000000004,103.59408033826638
1759958422.6108077,0.07658,27.99,5.300000000000001,47.5,111.57894736842107
1759958428.1145022,0.0766,28.02,5.300000000000001,47.5,111.57894736842107
1759958433.6184251,0.07658,28.0,5.300000000000001,47.5,111.57894736842107
1759958439.1222613,0.07656,27.99,5.4,47.5,113.6842105263158
1759958444.6264527,0.07657,28.01,5.4,47.6,113.4453781512605
1759958450.130305,0.07661,28.02,5.5,47.7,115.30398322851153
1759958455.634167,0.07656,28.0,5.4,47.5,113.6842105263158
1759958461.1382196,0.07657,28.0,5.4,47.6,113.4453781512605
1759958466.6420035,0.07663,28.04,5.4,47.6,113.4453781512605
1759958472.1458397,0.07656,28.01,4.0,46.2,86.58008658008657
1759958477.649737,0.07664,28.04,5.4,47.6,113.4453781512605
1759958483.1534836,0.07661,28.01,5.4,47.7,113.20754716981132
1759958488.657282,0.07662,29.26,5.4,47.6,113.4453781512605
1759958494.1616383,0.07678,29.35,5.4,47.5,113.6842105263158
1759958499.665641,0.07673,29.32,5.4,47.6,113.4453781512605
1759958505.1697426,0.07669,29.31,5.4,47.7,113.20754716981132
1759958510.6737206,0.07668,29.3,5.4,47.5,113.6842105263158
1759958516.1778655,0.07665,29.28,5.4,47.5,113.6842105263158
1759958521.6816342,0.07685,29.35,5.4,47.6,113.4453781512605
1759958527.1856968,0.07663,29.29,5.4,47.300000000000004,114.16490486257928
1759958532.689424,0.07675,29.33,5.4,47.5,113.6842105263158
1759958538.1934876,0.07669,29.31,5.4,47.5,113.6842105263158
1759958543.697388,0.0765,29.23,4.4,46.7,94.21841541755889
1759958549.2012782,0.07691,29.41,5.4,47.5,113.6842105263158
1759958554.7052522,0.07668,29.32,5.4,47.6,113.4453781512605
1759958560.2093105,0.07631,29.14,5.4,47.6,113.4453781512605
1759958565.7134972,0.07665,29.32,5.4,47.5,113.6842105263158
1759958571.2173245,0.07665,29.32,5.4,47.6,113.4453781512605
1759958576.7274714,0.07663,29.32,5.4,47.7,113.20754716981132
1759958582.2322755,0.07669,29.34,5.4,47.5,113.6842105263158
1759958587.7412817,0.07661,29.3,5.4,47.6,113.4453781512605
1759958593.245026,-1.0,-1.0,5.4,47.7,113.20754716981132
1759958598.75631,0.07661,30.57,4.3,46.2,93.07359307359307
1759958604.2616816,0.0769,30.68,5.4,47.5,113.6842105263158
1759958609.7663703,0.07666,30.6,5.4,47.5,113.6842105263158
1759958615.271313,0.07662,30.57,5.0,47.300000000000004,105.70824524312896
1759958620.776095,0.07657,30.53,5.4,47.5,113.6842105263158
1759958626.2806044,0.07664,30.57,5.4,47.6,113.4453781512605
1759958631.7863176,0.07655,30.52,5.4,47.6,113.4453781512605
1759958637.2902403,0.07668,30.58,5.4,47.5,113.6842105263158
1759958642.7940707,0.07657,30.55,5.4,47.5,113.6842105263158
1759958648.297839,0.07659,30.55,5.4,47.6,113.4453781512605
1759958653.8018613,0.07659,30.55,5.4,47.400000000000006,113.92405063291137
1759958659.3058884,0.07659,30.56,5.4,47.6,113.4453781512605
1759958664.809833,0.07662,30.57,5.4,47.6,113.4453781512605
1759958670.313914,0.07657,30.56,3.9000000000000004,46.2,84.41558441558442
1759958675.8175957,0.07665,30.6,5.4,47.5,113.6842105263158
1759958681.3215554,0.07677,30.66,5.4,47.6,113.4453781512605
1759958686.8253775,0.07661,30.59,5.4,47.6,113.4453781512605
1759958692.3293452,0.07656,30.56,5.4,47.400000000000006,113.92405063291137
1759958697.8372104,-1.0,-1.0,5.4,47.400000000000006,113.92405063291137
1759958703.3409042,0.07668,30.62,5.4,47.400000000000006,113.92405063291137
1759958708.844573,0.07555,31.18,5.4,47.400000000000006,113.92405063291137
1759958714.3486896,0.07557,31.19,5.4,47.5,113.6842105263158
1759958719.852643,0.07552,31.16,5.4,47.6,113.4453781512605
1759958725.357517,0.07574,31.32,5.1000000000000005,46.900000000000006,108.74200426439234
1759958730.8615696,0.07566,31.28,5.5,47.5,115.78947368421052
1759958736.3655126,0.0755,31.17,5.4,47.6,113.4453781512605
1759958741.8710325,0.07551,31.15,4.4,46.7,94.21841541755889
1759958747.3751647,0.07559,31.21,5.4,47.5,113.6842105263158
1759958752.8795633,0.07557,31.22,5.4,47.5,113.6842105263158
1759958758.3835726,0.07551,31.2,5.4,47.6,113.4453781512605
1759958763.887539,0.07522,31.06,5.5,47.5,115.78947368421052
1759958769.3917875,0.07513,31.02,5.4,47.5,113.6842105263158
1759958774.8959289,0.0756,31.25,5.4,47.5,113.6842105263158
1759958780.399821,0.07557,31.23,5.4,47.300000000000004,114.16490486257928
1759958785.9040954,0.07567,31.29,5.4,47.5,113.6842105263158
1759958791.4080753,0.07564,31.26,5.4,47.5,113.6842105263158
1759958796.9123878,0.0756,31.25,4.0,45.800000000000004,87.3362445414847
1759958802.4164295,0.07557,31.27,5.4,47.400000000000006,113.92405063291137
1759958807.9204774,-1.0,-1.0,5.4,47.5,113.6842105263158
1759958813.4244165,-1.0,-1.0,5.300000000000001,47.5,111.57894736842107
1759958818.9286582,0.07564,32.65,5.4,47.400000000000006,113.92405063291137
1759958824.4328105,0.07567,32.66,5.4,47.400000000000006,113.92405063291137
1759958829.936935,0.0757,32.68,5.4,47.5,113.6842105263158
1759958835.4409616,0.07568,32.68,5.4,47.400000000000006,113.92405063291137
1759958840.9464803,0.07578,32.73,5.4,47.5,113.6842105263158
