timestamp,mass_flow_gps,volumetric_flow_slpm,fc_power_kw,fc_voltage_v,fc_current_a
1759952290.2051873,-0.00019,-0.05,0.0,0.0,0.0
1759952295.7094846,-0.0002,-0.05,0.0,0.0,0.0
1759952301.5522008,-0.00019,-0.05,0.0,0.0,0.0
1759952307.0561311,-0.0002,-0.05,0.0,0.0,0.0
1759952312.5603843,-0.00019,-0.05,0.0,0.0,0.0
1759952318.064168,-0.0002,-0.05,0.0,0.0,0.0
1759952323.5679536,-0.0002,-0.05,0.0,0.0,0.0
1759952329.0721438,-0.0002,-0.05,0.0,0.0,0.0
1759952334.575953,-0.00019,-0.05,0.0,0.0,0.0
1759952340.0797932,-0.00019,-0.05,0.0,0.0,0.0
1759952345.5857086,-0.0002,-0.05,0.0,0.0,0.0
1759952351.0904589,-0.00019,-0.05,0.0,0.0,0.0
1759952356.5943096,-0.00019,-0.05,0.0,46.2,0.0
1759952362.0983968,-0.00019,-0.05,1.9000000000000001,48.5,39.175257731958766
1759952367.6074336,-0.00019,-0.05,3.3000000000000003,50.5,65.34653465346535
1759952373.1111042,-0.00019,-0.05,3.8000000000000003,51.400000000000006,73.92996108949417
1759952378.6152346,-0.00019,-0.05,4.2,52.300000000000004,80.30592734225621
1759952384.1192029,-0.00019,-0.05,4.800000000000001,53.300000000000004,90.05628517823641
1759952389.6233048,-0.00019,-0.05,5.2,50.800000000000004,102.36220472440944
1759952395.1271858,-0.00019,-0.05,5.2,50.800000000000004,102.36220472440944
1759952400.6309311,-0.0002,-0.05,5.2,50.7,102.56410256410255
1759952406.1348174,-1.0,-1.0,5.300000000000001,50.800000000000004,104.33070866141733
1759952411.638814,0.07591,24.02,5.300000000000001,50.800000000000004,104.33070866141733
1759952417.1426091,0.07581,23.98,5.300000000000001,50.800000000000004,104.33070866141733
1759952422.646369,0.0758,23.98,5.300000000000001,50.800000000000004,104.33070866141733
1759952428.1500823,0.0759,24.02,5.300000000000001,50.800000000000004,104.33070866141733
1759952433.653958,0.07586,24.0,5.300000000000001,50.800000000000004,104.33070866141733
1759952439.1577687,0.07587,24.01,5.300000000000001,50.800000000000004,104.33070866141733
1759952444.6617587,0.07587,24.01,5.300000000000001,50.800000000000004,104.33070866141733
1759952450.1660323,0.13966,86.91,5.300000000000001,50.900000000000006,104.12573673870335
1759952455.6703432,0.17495,127.17,5.300000000000001,50.800000000000004,104.33070866141733
1759952461.174827,0.17566,127.98,5.4,50.900000000000006,106.09037328094301
1759952466.6789887,0.12182,67.06,5.4,50.800000000000004,106.29921259842519
1759952472.182849,0.07742,24.73,5.4,50.900000000000006,106.09037328094301
1759952477.686657,0.07576,23.55,5.4,50.800000000000004,106.29921259842519
1759952483.190542,0.07552,23.53,5.4,50.800000000000004,106.29921259842519
1759952488.6943002,0.0755,23.6,5.4,50.800000000000004,106.29921259842519
1759952494.1982305,0.07575,23.73,5.4,50.800000000000004,106.29921259842519
1759952499.7023218,0.07581,23.76,5.4,50.800000000000004,106.29921259842519
1759952505.2060397,0.07597,23.84,5.4,50.800000000000004,106.29921259842519
1759952510.709749,-1.0,-1.0,5.4,50.800000000000004,106.29921259842519
1759952516.2135305,0.07552,23.42,5.4,50.800000000000004,106.29921259842519
1759952521.7172844,0.07553,23.43,5.4,50.800000000000004,106.29921259842519
1759952527.2211354,0.07556,23.45,5.4,50.800000000000004,106.29921259842519
1759952532.7251682,0.07557,23.46,5.4,50.800000000000004,106.29921259842519
1759952538.22891,0.07555,23.46,5.4,50.800000000000004,106.29921259842519
1759952543.732645,0.07558,23.47,5.4,50.900000000000006,106.09037328094301
1759952549.2365603,0.07561,23.48,5.4,50.800000000000004,106.29921259842519
1759952554.740352,0.07561,23.48,5.4,50.900000000000006,106.09037328094301
1759952560.2440932,0.07561,23.49,5.4,50.800000000000004,106.29921259842519
1759952565.7479951,0.07556,23.46,5.4,50.800000000000004,106.29921259842519
1759952571.2517953,0.07556,23.47,5.4,50.900000000000006,106.09037328094301
1759952576.7557158,0.07566,23.52,5.4,50.800000000000004,106.29921259842519
1759952582.2619424,0.0757,23.53,5.4,50.900000000000006,106.09037328094301
1759952587.7657635,0.07575,23.55,5.4,50.800000000000004,106.29921259842519
1759952593.269703,0.07567,23.51,5.4,50.800000000000004,106.29921259842519
1759952598.7738242,0.07557,23.47,5.4,50.900000000000006,106.09037328094301
1759952604.2778773,0.0756,23.5,5.4,50.800000000000004,106.29921259842519
1759952609.7818785,0.0756,23.5,5.4,50.900000000000006,106.09037328094301
1759952615.2850535,-1.0,-1.0,5.4,50.800000000000004,106.29921259842519
1759952620.788863,0.0756,23.51,5.4,50.800000000000004,106.29921259842519
1759952626.2928057,0.07579,23.52,5.4,50.800000000000004,106.29921259842519
1759952631.7967827,0.0758,23.52,5.4,50.900000000000006,106.09037328094301
1759952637.3007653,0.07581,23.53,5.4,50.800000000000004,106.29921259842519
1759952642.804782,0.07578,23.52,5.4,50.800000000000004,106.29921259842519
1759952648.3086007,0.07586,23.55,5.4,50.800000000000004,106.29921259842519
1759952653.8125477,0.07585,23.54,5.4,50.800000000000004,106.29921259842519
1759952659.3163772,0.07583,23.54,5.4,50.900000000000006,106.09037328094301
1759952664.820427,0.07581,23.53,5.4,50.800000000000004,106.29921259842519
1759952670.3242602,0.07584,23.54,5.4,50.800000000000004,106.29921259842519
1759952675.8281891,0.07584,23.54,5.4,50.800000000000004,106.29921259842519
1759952681.3320885,0.07579,23.52,5.4,50.800000000000004,106.29921259842519
1759952686.8360426,0.0758,23.54,5.4,50.800000000000004,106.29921259842519
1759952692.3399081,0.0759,23.57,5.5,50.800000000000004,108.26771653543307
1759952697.8437653,0.07588,23.55,5.4,50.7,106.50887573964496
1759952703.347563,0.07587,23.55,5.4,50.800000000000004,106.29921259842519
1759952708.8513563,0.07586,23.56,5.4,50.7,106.50887573964496
1759952714.3552394,0.07582,23.54,5.4,50.800000000000004,106.29921259842519
1759952719.8592067,0.07581,23.54,5.4,50.7,106.50887573964496
1759952725.3630173,-1.0,-1.0,5.4,50.7,106.50887573964496
1759952730.8669374,0.07595,23.22,5.4,50.800000000000004,106.29921259842519
1759952736.3708065,0.07597,23.24,5.4,50.7,106.50887573964496
1759952741.8746336,0.07613,23.32,5.4,50.800000000000004,106.29921259842519
1759952747.3785148,0.07596,23.24,5.4,50.7,106.50887573964496
1759952752.8823524,0.07598,23.24,5.4,50.800000000000004,106.29921259842519
1759952758.386304,0.07602,23.26,5.4,50.7,106.50887573964496
1759952763.8900807,0.07679,23.56,5.4,50.7,106.50887573964496
1759952769.3941996,0.07634,23.31,5.4,50.7,106.50887573964496
1759952774.899305,0.0759,23.09,5.4,50.6,106.7193675889328
1759952780.4045594,0.07588,23.08,5.4,50.7,106.50887573964496
1759952785.90969,0.07592,23.12,5.4,50.7,106.50887573964496
1759952791.4152129,0.07589,23.12,5.4,50.7,106.50887573964496
1759952796.9198384,0.07595,23.16,5.4,50.7,106.50887573964496
1759952802.424575,0.07597,23.17,5.4,50.7,106.50887573964496
1759952807.9295638,0.07603,23.21,5.4,50.7,106.50887573964496
1759952813.434069,0.07598,23.2,5.4,50.7,106.50887573964496
1759952818.9390314,0.07565,23.07,5.4,50.800000000000004,106.29921259842519
1759952824.443673,0.07575,23.09,5.4,50.800000000000004,106.29921259842519
1759952829.948031,0.07598,23.21,5.4,50.7,106.50887573964496
1759952835.4531157,-1.0,-1.0,5.4,50.7,106.50887573964496
1759952840.957897,0.07591,22.99,5.4,50.7,106.50887573964496
1759952846.4624388,0.07586,22.97,5.4,50.7,106.50887573964496
1759952851.966941,0.07582,22.97,5.4,50.7,106.50887573964496
1759952857.471261,0.07582,22.98,5.4,50.7,106.50887573964496
1759952862.9763527,0.07595,23.04,5.4,50.7,106.50887573964496
1759952868.4814422,0.07592,23.0,5.4,50.7,106.50887573964496
1759952873.9861062,0.0759,23.01,5.4,50.7,106.50887573964496
1759952879.4906404,0.07587,22.99,5.4,50.7,106.50887573964496
1759952885.0033586,0.07585,22.99,5.4,50.7,106.50887573964496
1759952890.5073915,0.0758,22.97,5.4,50.7,106.50887573964496
1759952896.010994,0.07582,22.98,5.4,50.7,106.50887573964496
1759952901.5148153,0.07613,23.11,5.4,50.800000000000004,106.29921259842519
1759952907.0185802,0.07606,23.07,5.4,50.7,106.50887573964496
1759952912.5224762,0.07524,22.72,5.4,50.7,106.50887573964496
1759952918.0311084,0.07567,22.88,5.4,50.7,106.50887573964496
1759952923.5349312,0.0761,23.07,5.4,50.7,106.50887573964496
1759952929.0451844,0.07632,23.1,5.4,50.7,106.50887573964496
1759952934.5494313,0.16896,79.26,5.4,50.7,106.50887573964496
1759952940.0589917,-1.0,-1.0,5.4,50.6,106.7193675889328
1759952945.5629861,-1.0,-1.0,5.4,50.7,106.50887573964496
1759952951.0671425,0.07608,22.94,5.4,50.7,106.50887573964496
1759952956.5711896,0.07585,22.73,5.4,50.7,106.50887573964496
1759952962.0750835,0.076,22.92,5.4,50.7,106.50887573964496
1759952967.579154,0.07556,22.69,5.4,50.7,106.50887573964496
1759952973.082808,0.07605,22.91,5.4,50.7,106.50887573964496
1759952978.5868285,0.07601,22.91,5.4,50.6,106.7193675889328
1759952984.0907292,0.07598,22.9,5.4,50.6,106.7193675889328
1759952989.594813,0.07594,22.88,5.4,50.6,106.7193675889328
1759952995.098749,0.07593,22.89,5.4,50.6,106.7193675889328
1759953000.6025474,0.07592,22.89,5.4,50.7,106.50887573964496
1759953006.106673,0.07591,22.89,5.4,50.6,106.7193675889328
1759953011.610409,0.0759,22.89,5.4,50.6,106.7193675889328
1759953017.1142795,0.0759,22.9,5.4,50.7,106.50887573964496
1759953022.618127,0.07591,22.91,5.4,50.7,106.50887573964496
1759953028.1218843,0.07589,22.9,5.4,50.7,106.50887573964496
1759953033.6257393,0.0759,22.91,5.4,50.7,106.50887573964496
1759953039.1297455,0.07589,22.91,5.4,50.7,106.50887573964496
1759953044.6337018,0.15815,107.04,5.4,50.7,106.50887573964496
1759953050.137466,0.17517,124.94,5.4,50.7,106.50887573964496
1759953055.6416774,0.07603,22.71,5.4,50.6,106.7193675889328
1759953061.1457016,0.07598,22.68,5.4,50.7,106.50887573964496
1759953066.6495855,0.07596,22.68,5.4,50.7,106.50887573964496
1759953072.1550546,0.07598,22.7,5.4,50.6,106.7193675889328
1759953077.6589658,0.07597,22.71,5.4,50.6,106.7193675889328
1759953083.1627293,0.07596,22.71,5.4,50.6,106.7193675889328
1759953088.6666253,0.07593,22.7,5.4,50.6,106.7193675889328
1759953094.170399,0.07593,22.71,5.4,50.6,106.7193675889328
1759953099.6744556,0.07595,22.72,5.4,50.6,106.7193675889328
1759953105.1786246,0.07594,22.73,5.4,50.7,106.50887573964496
1759953110.6824408,0.07596,22.74,5.4,50.7,106.50887573964496
1759953116.1865728,0.07591,22.73,5.4,50.6,106.7193675889328
1759953121.6904337,0.0759,22.73,5.4,50.7,106.50887573964496
1759953127.2079606,0.07593,22.75,5.4,50.6,106.7193675889328
1759953132.7116961,0.07597,22.78,5.4,50.6,106.7193675889328
1759953138.215589,0.07597,22.79,5.4,50.6,106.7193675889328
1759953143.7194207,0.07593,22.77,5.4,50.6,106.7193675889328
1759953149.223305,0.0762,22.85,5.4,50.6,106.7193675889328
1759953154.7269168,0.07615,22.89,5.4,50.6,106.7193675889328
1759953160.2310352,0.16996,121.23,5.4,50.6,106.7193675889328
1759953165.735065,0.07595,22.56,5.4,50.6,106.7193675889328
1759953171.2391207,0.07597,22.57,5.4,50.6,106.7193675889328
1759953176.743165,0.076,22.59,5.4,50.6,106.7193675889328
1759953182.2469099,0.07603,22.61,5.4,50.6,106.7193675889328
1759953187.7507823,0.07603,22.61,5.4,50.6,106.7193675889328
1759953193.2547581,0.07604,22.62,5.4,50.6,106.7193675889328
1759953198.7585618,0.07603,22.62,5.4,50.6,106.7193675889328
1759953204.2624311,0.07603,22.62,5.4,50.6,106.7193675889328
1759953209.7662137,0.07608,22.64,5.4,50.7,106.50887573964496
1759953215.2698,0.07729,23.07,5.4,50.6,106.7193675889328
1759953220.773607,0.07652,22.69,5.4,50.5,106.93069306930693
1759953226.2779934,0.07583,22.35,5.4,50.5,106.93069306930693
1759953231.7818434,0.07587,22.39,5.4,50.6,106.7193675889328
1759953237.2857106,0.07591,22.43,5.4,50.6,106.7193675889328
1759953242.7897482,0.07594,22.45,5.4,50.6,106.7193675889328
1759953248.293622,0.07594,22.46,5.4,50.6,106.7193675889328
1759953253.7976007,0.07594,22.47,5.4,50.6,106.7193675889328
1759953259.3014503,0.07597,22.49,5.4,50.6,106.7193675889328
1759953264.8053806,0.07594,22.48,5.4,50.6,106.7193675889328
1759953270.3091779,0.07586,22.38,5.4,50.6,106.7193675889328
1759953275.8130424,0.07586,22.39,5.4,50.6,106.7193675889328
1759953281.3169816,0.07587,22.39,5.4,50.5,106.93069306930693
1759953286.8209822,0.07585,22.39,5.4,50.6,106.7193675889328
1759953292.3248339,0.07586,22.4,5.4,50.5,106.93069306930693
1759953297.8287358,0.07598,22.46,5.4,50.6,106.7193675889328
1759953303.3326006,0.07591,22.43,5.4,50.5,106.93069306930693
1759953308.8366797,0.07586,22.41,5.4,50.6,106.7193675889328
1759953314.3406303,0.07583,22.4,5.4,50.5,106.93069306930693
1759953319.8444386,0.07585,22.41,5.4,50.6,106.7193675889328
1759953325.3483145,0.07585,22.43,5.4,50.6,106.7193675889328
1759953330.8521957,0.07582,22.41,5.4,50.6,106.7193675889328
1759953336.356035,0.07582,22.42,5.4,50.6,106.7193675889328
1759953341.86005,0.0758,22.41,5.4,50.6,106.7193675889328
1759953347.3639095,0.07582,22.43,5.4,50.6,106.7193675889328
1759953352.8678615,0.07586,22.45,5.4,50.6,106.7193675889328
1759953358.3725402,0.07635,22.67,5.4,50.5,106.93069306930693
1759953363.877376,0.07608,22.52,5.4,50.5,106.93069306930693
1759953369.3815954,0.07598,22.46,5.4,50.5,106.93069306930693
1759953374.8858213,0.07587,22.41,5.4,50.5,106.93069306930693
1759953380.3901312,0.0761,22.43,5.4,50.5,106.93069306930693
1759953385.894836,0.07607,22.42,5.4,50.5,106.93069306930693
1759953391.3996155,0.07609,22.43,5.4,50.400000000000006,107.14285714285712
1759953396.904256,0.07609,22.43,5.4,50.6,106.7193675889328
1759953402.4080284,0.07609,22.44,5.4,50.5,106.93069306930693
1759953407.9120789,0.07608,22.43,5.4,50.5,106.93069306930693
1759953413.4158978,0.07605,22.42,5.4,50.5,106.93069306930693
1759953418.919945,0.07606,22.42,5.4,50.5,106.93069306930693
1759953424.4236684,0.07608,22.44,5.4,50.5,106.93069306930693
1759953429.927685,0.0761,22.45,5.4,50.5,106.93069306930693
1759953435.4314098,0.0761,22.45,5.4,50.5,106.93069306930693
1759953440.9353173,0.07609,22.44,5.4,50.5,106.93069306930693
1759953446.43947,0.07608,22.44,5.4,50.5,106.93069306930693
1759953451.9430752,0.07608,22.44,5.4,50.5,106.93069306930693
1759953457.4471235,0.07609,22.45,5.4,50.5,106.93069306930693
1759953462.9511142,0.0761,22.46,5.4,50.5,106.93069306930693
1759953468.4550226,0.0761,22.46,5.4,50.400000000000006,107.14285714285712
1759953473.959006,0.07605,22.43,5.4,50.5,106.93069306930693
1759953479.4629717,0.07604,22.43,5.4,50.6,106.7193675889328
1759953484.9670138,0.07608,22.45,5.4,50.5,106.93069306930693
1759953490.4711907,0.07593,22.19,5.4,50.5,106.93069306930693
1759953495.975147,0.0759,22.18,5.4,50.5,106.93069306930693
1759953501.4794471,0.07588,22.17,5.4,50.5,106.93069306930693
1759953506.9833453,0.07585,22.17,5.4,50.5,106.93069306930693
1759953512.4872398,0.07578,22.13,5.4,50.400000000000006,107.14285714285712
1759953517.9912024,0.07582,22.15,5.4,50.5,106.93069306930693
1759953523.495386,0.07582,22.16,5.4,50.5,106.93069306930693
1759953529.0039423,0.07589,22.2,5.4,50.5,106.93069306930693
1759953534.5079172,0.07592,22.22,5.4,50.5,106.93069306930693
1759953540.016874,0.07589,22.22,5.4,50.400000000000006,107.14285714285712
1759953545.5206704,0.07591,22.23,5.4,50.5,106.93069306930693
1759953551.0245576,0.07587,22.21,5.4,50.400000000000006,107.14285714285712
1759953556.5285091,0.0759,22.23,5.4,50.400000000000006,107.14285714285712
1759953562.0393014,0.07589,22.23,5.4,50.5,106.93069306930693
1759953567.5431352,0.07588,22.24,5.4,50.5,106.93069306930693
1759953573.0471056,0.07579,22.18,5.4,50.400000000000006,107.14285714285712
1759953578.5510657,0.07578,22.19,5.4,50.5,106.93069306930693
1759953584.0562181,0.0758,22.2,5.4,50.400000000000006,107.14285714285712
1759953589.5601969,-1.0,-1.0,5.4,50.400000000000006,107.14285714285712
1759953595.0654936,0.15914,108.55,5.4,50.5,106.93069306930693
1759953600.5696964,0.07573,21.95,5.4,50.5,106.93069306930693
1759953606.0737226,0.0761,22.15,5.4,50.400000000000006,107.14285714285712
1759953611.577702,0.07601,22.14,5.4,50.400000000000006,107.14285714285712
1759953617.086405,0.07595,22.11,5.4,50.400000000000006,107.14285714285712
1759953622.5901532,0.07592,22.09,5.4,50.400000000000006,107.14285714285712
1759953628.1003385,0.07596,22.11,5.4,50.400000000000006,107.14285714285712
1759953633.6048021,0.07596,22.12,5.4,50.400000000000006,107.14285714285712
1759953639.1166542,0.07596,22.12,5.4,50.5,106.93069306930693
1759953644.6215734,0.07596,22.13,5.4,50.5,106.93069306930693
1759953650.1268828,0.076,22.15,5.4,50.5,106.93069306930693
1759953655.6321661,0.0756,22.03,5.4,50.400000000000006,107.14285714285712
1759953661.1381106,0.0763,22.22,5.4,50.400000000000006,107.14285714285712
1759953666.6445298,0.07544,21.91,5.4,50.400000000000006,107.14285714285712
1759953672.1492145,0.07634,22.27,5.4,50.400000000000006,107.14285714285712
1759953677.6539953,0.07622,22.23,5.4,50.400000000000006,107.14285714285712
1759953683.1587327,0.11735,59.22,5.4,50.400000000000006,107.14285714285712
1759953688.6638365,0.17451,126.62,5.4,50.300000000000004,107.35586481113319
1759953694.1694174,0.17565,127.97,5.4,50.300000000000004,107.35586481113319
