timestamp,mass_flow_gps,volumetric_flow_slpm,fc_power_kw,fc_voltage_v,fc_current_a
1760564315.5330493,-0.00018,-0.05,0.0,0.0,0.0
1760564321.0367424,-0.00018,-0.05,0.0,0.0,0.0
1760564326.5404632,-0.00018,-0.05,0.0,0.0,0.0
1760564332.0438254,-0.00018,-0.05,0.0,0.0,0.0
1760564337.5479715,-0.00018,-0.05,0.0,0.0,0.0
1760564343.0567937,-0.00018,-0.05,0.0,0.0,0.0
1760564348.5629673,-0.00018,-0.05,0.0,0.0,0.0
1760564354.0671937,-0.00018,-0.05,0.0,0.0,0.0
1760564359.5724792,-0.00018,-0.05,0.0,0.0,0.0
1760564365.0758283,-0.00018,-0.06,0.0,0.0,0.0
1760564370.5801153,-0.00018,-0.05,0.0,0.0,0.0
1760564376.0863516,-0.00018,-0.05,0.0,0.0,0.0
1760564381.5901546,-0.00018,-0.06,0.0,0.0,0.0
1760564387.0947015,-0.00018,-0.06,0.0,0.0,0.0
1760564392.598712,-1.0,-1.0,0.0,0.0,0.0
1760564398.102494,-0.00018,-0.05,0.0,0.0,0.0
1760564403.6073666,-0.00018,-0.05,0.0,0.0,0.0
1760564409.1116707,-0.00018,-0.05,0.0,0.0,0.0
1760564414.6156437,-0.00018,-0.05,0.0,0.0,0.0
1760564420.1204789,-0.00018,-0.05,0.0,0.0,0.0
1760564425.6241121,-0.00018,-0.05,0.0,0.0,0.0
1760564431.1294239,-0.00018,-0.05,0.0,0.0,0.0
1760564436.633849,-0.00018,-0.05,0.0,0.0,0.0
1760564442.1388676,-0.00018,-0.05,0.0,0.0,0.0
1760564447.6444907,-0.00018,-0.05,0.0,0.0,0.0
1760564456.728151,-0.00018,-0.05,0.0,0.0,0.0
1760564462.7864244,-0.00018,-0.05,0.0,0.0,0.0
1760564468.2907057,-0.00018,-0.05,0.0,0.0,0.0
1760564473.7940907,-0.00018,-0.05,0.0,0.0,0.0
1760564479.2982037,-0.00017,-0.05,0.0,0.0,0.0
1760564484.8030279,-0.00017,-0.05,0.0,0.0,0.0
1760564490.3080196,-0.00018,-0.05,0.0,0.0,0.0
1760564495.812859,-0.00018,-0.05,0.0,0.0,0.0
1760564501.3175225,-0.00017,-0.05,0.0,0.0,0.0
1760564506.8225856,-0.00018,-0.05,0.0,0.0,0.0
1760564512.854158,-0.00018,-0.05,0.0,0.0,0.0
1760564518.3587255,-0.00018,-0.05,0.0,0.0,0.0
1760564523.4310694,-0.00017,-0.05,0.0,0.0,0.0
1760564528.936175,-0.00017,-0.05,0.0,0.0,0.0
1760564534.4420583,-0.00017,-0.05,0.0,0.0,0.0
1760564539.9467018,-0.00017,-0.05,0.0,0.0,0.0
1760564545.450498,-0.00018,-0.05,0.0,0.0,0.0
1760564550.955196,-0.00017,-0.05,0.0,0.0,0.0
1760564556.4600954,-0.00017,-0.05,0.0,0.0,0.0
1760564561.9654434,-0.00017,-0.05,0.0,0.0,0.0
1760564567.4697287,-0.00017,-0.05,0.0,0.0,0.0
1760564572.9741824,-1.0,-1.0,0.0,0.0,0.0
1760564577.6569605,-0.00018,-0.05,0.0,0.0,0.0
1760564583.1607134,-0.00018,-0.05,0.0,0.0,0.0
1760564589.2301161,-0.00018,-0.05,0.0,0.0,0.0
1760564594.734254,-0.00018,-0.05,0.0,0.0,0.0
1760564600.2388062,-0.00018,-0.05,0.0,0.0,0.0
1760564605.7431421,-0.00018,-0.05,0.0,0.0,0.0
1760564611.2481225,-0.00018,-0.05,0.0,0.0,0.0
1760564616.7532763,-0.00018,-0.05,0.0,0.0,0.0
1760564622.2577343,-0.00018,-0.05,0.0,0.0,0.0
1760564627.7618167,-0.00018,-0.05,0.0,0.0,0.0
1760564633.266636,-0.00018,-0.05,0.0,0.0,0.0
1760564638.7704623,-0.00018,-0.06,0.0,0.0,0.0
1760564644.2742538,-0.00018,-0.05,0.0,0.0,0.0
1760564649.7787166,-0.00019,-0.06,0.0,0.0,0.0
1760564655.2832742,-0.00019,-0.06,0.0,0.0,0.0
1760564660.7876234,-0.00018,-0.05,0.0,0.0,0.0
